,person,total,view_complete_tran,noview_complete_tran,gender,age,became_member_on,income,receive,rec_bogo,rec_discount,rec_informational,comp,view_comp,noview_comp,vc_bogo,vc_discount,vc_informational,ae264e3637204a6fb9bb56bc8210ddfd,4d5c57ea9a6940dd891ad53e9dbe8da0,3f207df678b143eea3cee63160fa8bed,9b98b8c7a33c4b65b9aebfe6a799e6d9,0b1e1539f2cc45b7b9fa7c272da2e1d7,2298d6c36e964ae4a3e7e9706d1fb8c2,fafdcd668e3743c1bb461111dcafc2a4,5a8bc65990b245e5a138643cd4eb9837,f19421c1d4aa40978ebb69ca19b0e20d,2906b810c7d4411798c6938adc9daaa5
15140,e386777230cc416ea4ba80a958df048a,74.21,32.28,41.93,M,71,736777,71000.0,6,3,1,2,2,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0
15141,e38dc3a28aef4867a340d645e091a5e9,30.95,5.47,25.48,M,36,736753,34000.0,6,1,3,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
15142,e3948b4335a54d09993e3219b445e922,13.61,0.0,13.61,F,71,736869,31000.0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15143,e39a6192c3a7476f86a2f15fbfeab53a,192.2,40.83,151.37,M,25,736861,46000.0,5,1,2,2,3,3,0,1,2,0,1,0,0,0,1,0,1,0,0,0
15144,e39bab091d504157abe1b4a484cc5c52,132.46,78.77,53.69,M,82,736624,76000.0,5,1,3,1,4,4,0,1,3,0,0,1,0,0,2,1,0,0,0,0
15145,e3ad766338c84df1b24162d83ab974c1,178.92,72.06,106.86,F,40,736328,55000.0,5,2,3,0,5,5,0,2,3,0,0,0,0,1,2,0,1,0,1,0
15146,e3ae3a1e77c247139b9d25155595bdf2,106.93,47.76,59.17,F,70,736860,97000.0,4,2,1,1,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0
15147,e3ae6c6c555e404f9f4172b1efd3017f,169.57,62.28,107.29,M,60,735979,51000.0,6,3,2,1,5,5,0,3,2,0,0,1,0,0,0,0,0,0,2,2
15148,e3ae7c08c05341248cbbcd5860544cff,19.15,0.0,19.15,,118,735953,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15149,e3aef8dbe2ff4db5957627ddd2922d50,49.85,15.88,33.97,F,91,736628,57000.0,4,1,2,1,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0
15150,e3b3486b202c4a399b6b64f2de81f516,55.23,11.07,44.16,M,76,735459,56000.0,6,4,0,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
15151,e3b6fba0f8f54dd4b06f045dcbff29bd,310.56,56.64,253.92,F,24,736163,57000.0,4,2,2,0,4,4,0,2,2,0,2,0,0,0,0,1,1,0,0,0
15152,e3b78cfaba0247a89a32c857af219960,93.54,51.62,41.92,F,53,736266,61000.0,4,3,1,0,4,4,0,3,1,0,2,0,0,1,0,1,0,0,0,0
15153,e3b7b36ebe7d4ebf9a288599941cf9f6,67.93,0.0,67.93,M,64,736593,81000.0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15154,e3bb35e38e40400397f3f663ae2d2260,162.85,15.79,147.06,F,45,736425,67000.0,3,2,1,0,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0
15155,e3c8e0d6234746d184b3ab79aa6614c6,36.83,0.0,36.83,M,55,736882,75000.0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15156,e3cc8e8eb799450e861d546321f90f54,256.61,68.03,188.58,F,67,735840,61000.0,4,3,1,0,4,4,0,3,1,0,0,1,0,0,1,0,0,0,2,0
15157,e3cd0a0e1af5463d9cc4d18e4b7b8b63,75.41,17.76,57.65,M,83,736712,61000.0,6,3,1,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15158,e3d0e74404154aebbce117755841ba91,298.38,100.79,197.59,M,53,736499,83000.0,6,3,1,2,4,4,0,3,1,0,1,0,0,2,1,0,0,0,0,0
15159,e3d502f1c7264d58bf8dcb864360970b,20.87,0.0,20.87,,118,736598,,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15160,e3d702e7f76e4b7abf3504037b4618e7,292.63,58.82,233.81,F,51,736079,58000.0,6,2,3,1,5,4,1,2,2,0,1,0,0,0,0,1,0,0,1,1
15161,e3d76b6e78c542f682a6a3bb7c3d275b,132.44,32.83,99.61,M,45,736121,51000.0,4,3,1,0,4,3,1,3,0,0,0,0,0,0,0,0,0,0,3,0
15162,e3d7fa1e32ac4eeb9003f2b9af563ac8,30.92,8.65,22.27,M,80,736542,71000.0,4,3,1,0,3,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
15163,e3d829a16f394380a76ef00cbf99cead,172.5,33.03,139.47,F,30,736779,69000.0,6,2,1,3,2,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0
15164,e3dbe6d922674cf6b0d2054f8a6675f4,17.57,0.0,17.57,F,63,736645,54000.0,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15165,e3dca03213064bd6a5b4a0a76867965b,24.57,0.0,24.57,F,19,736784,31000.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15166,e3eeb90c393a42279c6cb7e6c992ad49,83.62,38.42,45.2,M,65,735329,80000.0,5,0,4,1,3,2,1,0,2,0,0,0,0,0,0,2,0,0,0,0
15167,e3f38d5e936d4e0ba551f33412e8f404,117.87,28.39,89.48,F,64,736095,43000.0,4,2,1,1,3,3,0,2,1,0,0,2,0,0,0,0,0,0,0,1
15168,e3f4b96fff8b495f9cfc881e5b9dd74f,294.34,47.7,246.64,F,23,736298,70000.0,5,1,3,1,4,2,2,0,2,0,0,0,0,0,1,1,0,0,0,0
15169,e3f56a59459a44469eaa6c12bc04afd8,41.71,13.84,27.87,M,32,736754,61000.0,5,1,3,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
15170,e4004aec99604b0585c76947dbec6b9e,47.45,24.98,22.47,F,68,736899,76000.0,4,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15171,e4052622e5ba45a8b96b59aba68cf068,143.02,21.55,121.47,F,62,736532,82000.0,4,1,1,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
15172,e40650c705384775b3ca0223fe6f10be,17.45,0.0,17.45,M,51,736674,39000.0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15173,e4087b3f387b47e38d58e920f779056b,76.8,9.29,67.51,M,82,735663,63000.0,5,1,2,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
15174,e40a30e3e700408388a01b8654001020,193.71,17.86,175.85,M,63,736511,73000.0,6,0,2,4,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
15175,e4134b04462c4de9bf7ea3f909e66d4f,104.9,89.96,14.94,,118,736673,,3,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15176,e414c53ed6a547b79dc6c5b84c65e4fc,47.5,11.28,36.22,M,61,736697,41000.0,6,3,3,0,3,2,1,0,2,0,0,0,0,0,0,2,0,0,0,0
15177,e415e79bd9a24f7c8ddc8a090ab549e8,131.59,20.55,111.04,F,77,736692,119000.0,6,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15178,e4193dd54abd45aa8254db2c26982cfc,72.71,14.07,58.64,M,34,735128,61000.0,6,4,1,1,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0
15179,e41a323b03a0496bac531c1ca62cd0a5,9.26,0.0,9.26,,118,736719,,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15180,e42344cbd2fc4d83b924ebef3d7972eb,9.13,0.0,9.13,,118,736167,,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15181,e42c4e047f10430ba094c39cd8bd1d89,61.47,25.07,36.4,M,39,736645,50000.0,5,2,1,2,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0
15182,e431ebcc6f944c5c9a2d93cbd4a790d7,30.13,12.73,17.4,,118,735082,,6,3,2,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1
15183,e433442492614997ad025b268178226c,60.57,7.38,53.19,F,27,735574,39000.0,6,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15184,e436947f277b4878b1f2da6227c8a5f1,191.09,66.48,124.61,F,53,735705,90000.0,3,2,1,0,3,3,0,2,1,0,1,0,0,0,0,0,1,0,1,0
15185,e44d3bde10b147568f9c11fb0414abf5,426.18,127.32,298.86,F,57,735830,99000.0,5,3,2,0,5,5,0,3,2,0,1,1,0,0,1,0,0,0,1,1
15186,e4564aa65a714a7ca782e41c23f20b0d,25.37,0.0,25.37,M,37,736836,74000.0,6,1,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
15187,e457d9ebb6c247be8e69fafee102e75f,125.33,29.79,95.54,F,34,736598,48000.0,4,2,1,1,3,3,0,2,1,0,1,1,0,0,1,0,0,0,0,0
15188,e46283405b094b62806e05f24c5f0304,137.67,53.32,84.35,F,60,736482,116000.0,5,3,2,0,4,2,2,2,0,0,0,1,0,0,0,0,0,0,1,0
15189,e465b76ab7fe45aab973997ee3412e7e,54.52,11.93,42.59,F,87,736325,31000.0,5,3,2,0,5,3,2,2,1,0,0,0,0,1,0,0,1,0,1,0
15190,e46c47a54e254756bbc5c30ec010cc37,127.67,24.92,102.75,M,75,736569,36000.0,4,0,3,1,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0
15191,e471c2fb7be94facad42e4e640ce6223,8.16,0.0,8.16,M,20,736578,71000.0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15192,e4762356dd2a488bb6e0733a06469078,53.37,6.29,47.08,F,19,736175,62000.0,4,0,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15193,e47c87c0fb5b4893ba3b55991321dcaf,8.38,0.0,8.38,M,55,736884,43000.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15194,e484a609dc02475bafa62e092505916f,69.41,36.67,32.74,F,63,735513,54000.0,4,2,2,0,4,4,0,2,2,0,0,1,0,1,1,0,1,0,0,0
15195,e489110823d8491e86d5207399f91644,179.69,36.67,143.02,F,51,735911,52000.0,6,1,2,3,3,3,0,1,2,0,0,0,0,0,1,0,0,0,1,1
15196,e490d5694a114facabe8b70470000a2e,22.66,0.0,22.66,O,49,736591,68000.0,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15197,e494148518a34e9d977b9ba6005f399e,14.31,0.0,14.31,M,89,736280,56000.0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15198,e4989ca3d8974e28a3fe87aa0b0ce327,217.23,52.58,164.65,M,46,736901,74000.0,6,1,3,2,4,3,1,1,2,0,0,0,0,1,1,0,1,0,0,0
15199,e4a16683f11241dd849c7172ba85a474,239.22,65.71,173.51,F,74,736106,98000.0,5,0,4,1,3,3,0,0,3,0,0,0,0,0,1,1,1,0,0,0
15200,e4a3ed93b6a54f5cb3b50da3435e0ae1,23.35,0.0,23.35,M,51,736551,53000.0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15201,e4a75f2ce99b45e78d8b42bfb31b2ef4,220.26,95.89,124.37,F,93,736380,115000.0,4,2,2,0,4,3,1,1,2,0,0,0,0,1,0,2,0,0,0,0
15202,e4a9485c3ae8424da8ff7fa379a0488c,75.17,26.27,48.9,F,38,736790,49000.0,4,2,0,2,2,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0
15203,e4aa35b0f70e4c9ba48dc5f433b230e1,104.73,13.41,91.32,F,52,736875,41000.0,6,1,2,3,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0
15204,e4b38079bc01416a9e798077e39d5dfc,178.07,75.29,102.78,M,59,736390,71000.0,5,2,3,0,5,5,0,2,3,0,1,0,0,0,1,0,1,0,1,1
15205,e4b82a439eed4edea2cb01bff6e35634,64.13,0.0,64.13,F,54,736885,100000.0,4,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15206,e4be5758c6a1433b9c3a27c62eefd1ba,301.65,69.43,232.22,F,33,736155,74000.0,4,3,1,0,4,3,1,2,1,0,1,1,0,0,0,1,0,0,0,0
15207,e4be6852c39a4619a12138ffb59bd0fb,138.77,45.2,93.57,M,44,736384,42000.0,4,4,0,0,3,3,0,3,0,0,0,2,0,0,0,0,0,0,1,0
15208,e4c03129a4bb4dadb476ab4a4dec775c,41.77,17.59,24.18,F,66,736900,63000.0,4,2,1,1,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0
15209,e4c05dd9bcbb4945af5727d4d61b8fba,27.33,5.14,22.19,F,40,736865,38000.0,5,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15210,e4c1df33299b4b9d9d8924a45823095d,113.28,53.58,59.7,F,61,736273,113000.0,4,2,1,1,2,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0
15211,e4c312e8e2944fbc8204d18a0bc952d0,199.12,92.57,106.55,M,61,735959,94000.0,3,0,3,0,3,3,0,0,3,0,0,0,0,0,0,1,1,0,0,1
15212,e4c38c75c12f4bec9fb35546b14c5fd5,107.61,53.79,53.82,M,64,736513,98000.0,3,1,1,1,2,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0
15213,e4c54d2577784732be86db6ca9692e9c,20.86,0.0,20.86,,118,736808,,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15214,e4c7eb36bf7a40dcb0ca0fc233d0ba6e,21.2,0.0,21.2,F,37,736319,66000.0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15215,e4cb5295474f42b98b079e9997103ee4,12.58,0.0,12.58,M,22,736775,56000.0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15216,e4ccfd59ceb94a75a5eee46d968eeb72,37.27,0.0,37.27,M,67,736714,52000.0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15217,e4d195561e104c2fb5aec616c1a29f07,92.38,46.28,46.1,F,75,736318,56000.0,6,2,3,1,4,3,1,2,1,0,0,0,0,1,0,1,0,0,1,0
15218,e4d1de549dc141eeb3db5ded481a6d67,204.5,118.29,86.21,M,43,736483,87000.0,6,4,1,1,5,5,0,4,1,0,2,1,0,1,1,0,0,0,0,0
15219,e4d203bf298b4859b65d2ae56714f554,161.83,61.52,100.31,M,76,736412,80000.0,4,2,1,1,3,3,0,2,1,0,0,0,0,2,0,1,0,0,0,0
15220,e4d2577de3a54f1388205707ff0ed056,68.32,0.0,68.32,M,20,736338,35000.0,4,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
15221,e4d95c80a1914492aff749a61bee8380,14.14,14.14,0.0,M,60,736860,85000.0,5,4,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15222,e4e6c511b14f4d4aa6259ac8ca8f56ef,224.06,114.41,109.65,F,54,736255,119000.0,5,2,2,1,4,4,0,2,2,0,0,1,0,1,0,0,1,0,0,1
15223,e4e8d867b1b8442d9a3f08929699ae50,24.81,0.0,24.81,M,42,736554,50000.0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15224,e4ea64fc15d24fd39819c190d90569a3,156.72,45.28,111.44,F,75,735660,50000.0,4,0,4,0,3,3,0,0,3,0,0,0,0,0,0,1,2,0,0,0
15225,e4ebf2c6fb654838be483f43c6e31b82,129.48,80.74,48.74,F,40,735826,74000.0,6,2,3,1,5,5,0,2,3,0,0,1,0,0,0,1,2,0,1,0
15226,e4f5ae8dd12b4983a8e398a34f88349e,17.14,5.19,11.95,M,46,736614,37000.0,4,1,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15227,e4f9dd315ac04e118660988452414272,43.93,10.72,33.21,M,33,736352,50000.0,5,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15228,e4fc56215f9948ae94edbf3a3b566564,18.91,0.0,18.91,M,25,736895,63000.0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15229,e4fce9d9851d4f74ba44987108ea678f,153.28,52.17,101.11,F,46,736135,86000.0,3,1,1,1,2,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
15230,e50382fc3e704263897267f8bec8aacf,58.56,8.48,50.08,O,40,736848,61000.0,4,1,1,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15231,e50f7ca791084b79ad72c0fda0ae91e3,119.72,45.25,74.47,F,67,736078,60000.0,3,1,2,0,3,3,0,1,2,0,0,0,0,0,0,1,0,0,1,1
15232,e50fca3eef0e47a2977b018ab767951a,10.95,0.0,10.95,,118,735844,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15233,e511404aea544e9d922cf34fef1e134f,10.08,0.0,10.08,M,38,736584,73000.0,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15234,e51350fc39f54b47842fa13c49f7400b,273.96,119.17,154.79,F,53,736422,91000.0,6,5,0,1,5,5,0,5,0,0,3,2,0,0,0,0,0,0,0,0
15235,e51a2509f6104849858a3b00f69c582e,63.35,63.35,0.0,M,56,736738,84000.0,6,4,2,0,3,3,0,2,1,0,1,1,0,0,0,1,0,0,0,0
15236,e51d67eb9a1049098fc37032694ebb53,229.37,72.74,156.63,M,57,735834,89000.0,4,1,1,2,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0
15237,e51edf76d2d04cc5aa78d6fa204384e9,38.87,12.48,26.39,,118,736171,,5,1,4,0,3,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0
15238,e528ceb341964128aaf58a59733ec2af,17.13,0.0,17.13,F,46,736874,36000.0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15239,e52d9e265d3645199c41b549354644ef,132.88,31.0,101.88,F,27,736617,41000.0,4,3,0,1,3,3,0,3,0,0,2,1,0,0,0,0,0,0,0,0
15240,e53124d8d13c4e1db9a56a08bef4a1b9,98.21,0.0,98.21,F,51,736634,84000.0,6,3,2,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
15241,e5321ed1b91147fa9b9726216bc132ce,41.96,0.0,41.96,F,62,736115,77000.0,3,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15242,e540c0c851884b339278afd643bae36c,102.89,40.45,62.44,M,36,736765,47000.0,5,1,3,1,4,4,0,1,3,0,0,0,0,0,0,1,2,0,1,0
15243,e5476f13ac174d3ab883a26f738d3cdd,50.1,0.0,50.1,M,66,736658,30000.0,4,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
15244,e547bf7c37f74e108ff0ec9b834463c6,177.43,104.92,72.51,M,64,736670,53000.0,4,1,3,0,4,4,0,1,3,0,0,0,0,0,0,1,2,0,1,0
15245,e54a3cce0dfb4c0ab1eb7a39bdf379f0,54.91,11.93,42.98,M,20,735448,60000.0,4,2,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0
15246,e54b14de96bb4166bf1db3919de76f1b,198.12,59.69,138.43,M,59,735944,61000.0,5,3,1,1,4,4,0,3,1,0,1,2,0,0,0,0,1,0,0,0
15247,e54bb450866048d7b8dd740a6746e554,159.75,39.45,120.3,F,48,736314,65000.0,6,2,1,3,3,3,0,2,1,0,0,1,0,0,0,0,1,0,1,0
15248,e54dd32160dc4ce096d5799d6b2b0930,34.05,2.54,31.51,,118,736496,,5,3,1,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
15249,e550b80e7c2c408baab328ef64253eff,16.2,0.0,16.2,M,52,736728,68000.0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15250,e55697970b294efcb25d592a7b1d96a8,75.31,23.14,52.17,M,63,736094,70000.0,5,4,1,0,3,3,0,2,1,0,0,0,0,0,0,0,1,0,2,0
15251,e556caf9d9f4490893bf8b500b715275,31.02,25.04,5.98,F,38,736827,54000.0,5,1,4,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3
15252,e5573f1e7be848098594716260e6160f,324.88,98.07,226.81,F,64,735950,79000.0,4,0,4,0,4,4,0,0,4,0,0,0,0,0,1,0,3,0,0,0
15253,e5577291ea424ed2b73957bdbfd295ab,791.36,60.16,731.2,F,74,736371,104000.0,6,4,1,1,4,2,2,2,0,0,0,0,0,1,0,0,0,0,1,0
15254,e55864ca61d64043be64b3bb905a0903,330.53,89.13,241.4,F,66,736053,95000.0,5,2,1,2,3,3,0,2,1,0,1,1,0,0,0,1,0,0,0,0
15255,e5601de574ec498f9a978903cf7b831f,11.48,0.0,11.48,M,37,736631,66000.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15256,e560d48e10cd459ea6ff899b352d5b3a,28.43,6.72,21.71,M,23,736615,53000.0,4,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15257,e564989384ef4ff3b3c46a9332ba486e,681.59,60.59,621.0,M,42,736599,58000.0,4,3,0,1,3,3,0,3,0,0,1,1,0,1,0,0,0,0,0,0
15258,e567479103794e98a140acb2d5f51e6a,48.52,27.92,20.6,M,59,736705,85000.0,4,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15259,e5747aa5f9cd4079ba6d76cbd0b9363c,116.31,56.5,59.81,M,74,736677,100000.0,5,3,1,1,3,3,0,3,0,0,0,0,0,1,0,0,0,0,2,0
15260,e57d16caa8ab40c4ae2d97223b6a6d31,130.02,47.08,82.94,M,67,736294,93000.0,3,1,2,0,3,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0
15261,e580c664a36342a09a98ed49dad43130,27.29,0.0,27.29,,118,736549,,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15262,e58a012c0a8f4be4a4b18fcc126504ab,231.58,76.77,154.81,F,48,735888,64000.0,4,2,2,0,4,4,0,2,2,0,1,1,0,0,1,1,0,0,0,0
15263,e58e45b6f6f14dde8b715aa26570dee3,65.2,11.83,53.37,M,53,736440,51000.0,5,2,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15264,e58ffa65111b459c9d6d98b0e137d4b7,232.38,47.86,184.52,F,56,735836,80000.0,5,1,3,1,3,3,0,1,2,0,0,1,0,0,0,2,0,0,0,0
15265,e590c974d8274f89a02fecaa11b6670b,14.79,7.9,6.89,M,44,736897,41000.0,4,2,2,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
15266,e5a0dd72474142fa9b1f0196935dc669,83.13,61.65,21.48,F,87,736010,95000.0,3,1,2,0,3,3,0,1,2,0,1,0,0,0,0,0,2,0,0,0
15267,e5a2b468613a4218b0cae03d47a02e23,250.61,44.88,205.73,M,53,736193,89000.0,4,2,2,0,4,2,2,1,1,0,0,0,0,0,0,0,1,0,1,0
15268,e5a845f2059d4ae2a9cbb0beee60ff26,171.04,52.54,118.5,F,22,736125,65000.0,5,3,2,0,5,4,1,2,2,0,1,0,0,1,1,1,0,0,0,0
15269,e5b2e61be00c4e60bddcfe6a0bae1caa,65.74,16.69,49.05,F,70,735807,101000.0,4,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15270,e5b497a2e574435db16860b84468052f,23.37,14.74,8.63,M,59,736775,65000.0,4,1,3,0,4,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0
15271,e5b856fbfff34958b7404b6e976e6fe9,14.88,6.81,8.07,M,27,736625,32000.0,6,2,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15272,e5bf376b48c247198f5b6dccc64811be,134.92,64.59,70.33,F,81,736630,96000.0,5,1,1,3,2,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0
15273,e5c58df69cd246458eb6adc918b9db8d,146.52,70.52,76.0,F,55,735125,95000.0,6,3,2,1,4,4,0,2,2,0,0,1,0,1,0,0,1,0,0,1
15274,e5c59811346840e2ab81bd05303c3ebc,96.5,53.95,42.55,M,59,736861,63000.0,4,2,2,0,4,3,1,2,1,0,1,1,0,0,0,0,0,0,0,1
15275,e5c6a20a9e484510ab9977e353a07d60,55.09,11.31,43.78,M,62,735871,65000.0,6,3,2,1,4,4,0,2,2,0,0,0,0,2,0,2,0,0,0,0
15276,e5cf4516ab4c477eaf6db1265f3f658e,69.72,14.82,54.9,F,52,736466,53000.0,4,0,3,1,3,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0
15277,e5d09e529cde4cab98c90a108ddbabc2,22.11,5.9,16.21,M,90,736088,38000.0,3,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15278,e5d17d8549544c19864a9fc8080991c2,14.02,0.0,14.02,,118,736810,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15279,e5d3238906284a18814d35787c9df9d8,25.94,0.0,25.94,M,21,736660,54000.0,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15280,e5d9981344d64051ab8e2a2a466d146b,245.44,38.95,206.49,F,38,735900,43000.0,6,2,3,1,5,3,2,2,1,0,0,1,0,0,0,1,0,0,1,0
15281,e5d9e755d4824d059283beb207256c6b,42.19,17.75,24.44,M,76,736621,109000.0,3,2,1,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
15282,e5e23fb385dc4553ada9c638e22a6d5d,131.11,12.84,118.27,F,67,736568,51000.0,3,0,2,1,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0
15283,e5f295e0662e4fee80bc7843231c32a4,35.6,26.23,9.37,F,57,735912,85000.0,3,1,2,0,2,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0
15284,e5f2af92edfe4dfa8956cc29a5567b11,30.68,7.69,22.99,,118,735869,,4,1,2,1,2,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1
15285,e5f860f9b8be49eb9efea13153eebd87,22.23,0.0,22.23,M,77,736453,31000.0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15286,e5f9566e11e740f5b61d9ca8802e13b8,52.19,0.0,52.19,M,48,736174,59000.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15287,e5f9bc8122ad4676a7dfbd6cb003878d,54.77,0.0,54.77,M,67,735140,35000.0,4,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15288,e5fec103d6ab473998b14851f448cbf5,46.48,10.02,36.46,,118,736025,,6,4,2,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1
15289,e60859bf13cb4f73bb818926edcb977e,230.25,69.6,160.65,F,71,736500,88000.0,3,2,1,0,3,3,0,2,1,0,1,0,0,0,1,0,0,0,1,0
15290,e60e656698df46a19e2a26164e742296,17.25,3.89,13.36,M,19,736777,63000.0,5,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15291,e60f4ead8cb6426ea089ed07a42b3780,8.31,0.0,8.31,M,23,736824,35000.0,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15292,e6134203f1d04330b0bd0246da4ae106,80.53,19.74,60.79,F,70,736860,74000.0,5,0,4,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
